Goodreads_BookID	Genres
25051	['Childrens', 'Fiction', 'Fantasy', 'Classics', 'Middle Grade', 'Humor', 'Chapter Books']
32504	['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Detective', 'Suspense']
297627	['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Steampunk', 'Graphic Novels Comics', 'Science Fiction']
41821	['Science Fiction', 'Fiction', 'Classics', 'Science Fiction Fantasy', 'Hugo Awards', 'Fantasy', 'Aliens']
3819326	['Romance', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Paranormal Romance', 'Angels', 'Vampires']
13570	['Manga', 'Fantasy', 'Graphic Novels', 'Comics', 'Romance', 'Adventure', 'Comics Manga']
169756	['Young Adult', 'Science Fiction', 'Dystopia', 'Fiction', 'Teen', 'Fantasy', 'Audiobook']
6393047	['Mystery', 'Adventure', 'Middle Grade', 'Fiction', 'Young Adult', 'Childrens', 'Fantasy']
38333	['Graphic Novels', 'Comics', 'Horror', 'Fiction', 'Graphic Novels Comics', 'Science Fiction', 'Comix']
19358975	['Graphic Novels', 'Comics', 'Fantasy', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Adult']
25893693	['Historical Fiction', 'Fiction', 'World War II', 'Historical', 'Audiobook', 'War', 'Holocaust']
752900	['Classics', 'Plays', 'Drama', 'Mythology', 'Fiction', 'School', 'Literature']
4979	['Nonfiction', 'Essays', 'Memoir', 'Humor', 'Classics', 'Biography', 'Politics']
821056	['Christian', 'Fiction', 'Christian Fiction', 'Classics', 'Faith', 'Christianity', 'Spirituality']
552894	['Mystery', 'Fiction', 'Crime', 'Thriller', 'Suspense', 'Mystery Thriller', 'Murder Mystery']
20263040	['Thriller', 'Fiction', 'Mystery', 'Crime', 'Action', 'Mystery Thriller', 'Suspense']
6342491	['Fantasy', 'Young Adult', 'Magic', 'Romance', 'Young Adult Fantasy', 'High Fantasy', 'Fiction']
15994634	['Historical Fiction', 'Fiction', 'Historical', 'Audiobook', 'Romance', 'Adult', 'Adult Fiction']
23664710	['Thriller', 'Fiction', 'Mystery', 'Crime', 'Action', 'Suspense', 'Mystery Thriller']
17667452	['Fiction', 'Contemporary', 'Drama', 'Literary Fiction', 'Adult', 'Family', 'Book Club']
18428067	['Fiction', 'Historical Fiction', 'War', 'Russia', 'Literary Fiction', 'Historical', 'Contemporary']
1672727	['Young Adult', 'Romance', 'Contemporary', 'Road Trip', 'Chick Lit', 'Realistic Fiction', 'Fiction']
13496738	['Romance', 'New Adult', 'Contemporary', 'Young Adult', 'Contemporary Romance', 'College', 'Chick Lit']
13414676	['Nonfiction', 'Memoir', 'Books About Books', 'Biography', 'Biography Memoir', 'Audiobook', 'Death']
6387565	['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Dystopia', 'Paranormal', 'Witches']
8099187	['Biography', 'Nonfiction', 'Politics', 'History', 'Memoir', 'Presidents', 'Autobiography']
49221	['Nonfiction', 'Christian', 'Religion', 'Christianity', 'Theology', 'Memoir', 'Classics']
13833	['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Young Adult Fantasy', 'Adventure', 'High Fantasy']
1814843	['Fantasy', 'Young Adult', 'Adventure', 'Fiction', 'Middle Grade', 'Action', 'Childrens']
31231	['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Suspense', 'Mystery Thriller', 'Action']
22416	['Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Graphic Novels Comics', 'Comic Book']
22609391	['History', 'Biography', 'Nonfiction', 'American History', 'Aviation', 'Audiobook', 'Science']
16001443	['Romance', 'Erotica', 'Contemporary Romance', 'Erotic Romance', 'Contemporary', 'Adult', 'BDSM']
37743	['Young Adult', 'Romance', 'Fiction', 'Contemporary', 'Banned Books', 'Teen', 'Classics']
3147367	['History', 'Biography', 'Nonfiction', 'Presidents', 'American History', 'Politics', 'Us Presidents']
20639274	['Romance', 'Contemporary', 'New Adult', 'Contemporary Romance', 'Fiction', 'Adult', 'Disability']
11010251	['Historical Fiction', 'Fiction', 'Romance', 'World War II', 'Historical', 'Holocaust', 'War']
30633	['Christian', 'Nonfiction', 'Theology', 'Religion', 'Philosophy', 'Christianity', 'Faith']
10505	['Art', 'Nonfiction', 'History', 'Philosophy', 'Art History', 'Italian Literature', 'Italy']
15842230	['Thriller', 'Fiction', 'Mystery', 'Crime', 'Suspense', 'Audiobook', 'Mystery Thriller']
17262155	['Chick Lit', 'Fiction', 'Romance', 'Humor', 'Contemporary', 'Audiobook', 'Comedy']
386286	['Fiction', 'Young Adult', 'Childrens', 'Classics', 'Historical Fiction', 'Middle Grade', 'Adventure']
16065004	['Fantasy', 'Fiction', 'Steampunk', 'High Fantasy', 'Audiobook', 'Epic Fantasy', 'Adult']
18765	['Historical Fiction', 'Fiction', 'Classics', 'Historical', 'Literature', 'Novels', 'Italy']
17908462	['Mystery', 'Fiction', 'Humor', 'Chick Lit', 'Romance', 'Audiobook', 'Crime']
13326831	['Dystopia', 'Young Adult', 'Science Fiction', 'Fiction', 'Fantasy', 'Romance', 'Post Apocalyptic']
402014	['Young Adult', 'Fiction', 'Romance', 'Humor', 'Chick Lit', 'Contemporary', 'Teen']
66693	['Fantasy', 'Forgotten Realms', 'Fiction', 'High Fantasy', 'Dungeons and Dragons', 'Epic Fantasy', 'Science Fiction Fantasy']
13829	['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Young Adult Fantasy', 'Mystery', 'Adventure']
189811	['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Young Adult', 'Adventure']
13628209	['Romance', 'Young Adult', 'Contemporary', 'New Adult', 'High School', 'Abuse', 'Contemporary Romance']
8788554	['Paranormal', 'Urban Fantasy', 'Fantasy', 'Romance', 'Mystery', 'Paranormal Romance', 'Ghosts']
9912	['Fiction', 'Contemporary', 'Novels', 'LGBT', 'American', 'Literary Fiction', 'Literature']
9615347	['Graphic Novels', 'Young Adult', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Paranormal']
30262	['Urban Fantasy', 'Fantasy', 'Paranormal', 'Vampires', 'Witches', 'Magic', 'Fiction']
16286	['Fiction', 'Classics', 'Fantasy', 'Mystery', 'Literature', 'Novels', 'Literary Fiction']
13618440	['Fantasy', 'Young Adult', 'Romance', 'Angels', 'Paranormal', 'Urban Fantasy', 'Fiction']
44597	['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Historical', 'Feminism', 'Literary Fiction']
1205297	['Fiction', 'Sports', 'Italy', 'Football', 'Contemporary', 'Audiobook', 'Travel']
20821284	['Poetry', 'Memoir', 'Nonfiction', 'Middle Grade', 'Biography', 'Audiobook', 'Childrens']
75024	['Fiction', 'Thriller', 'Mystery', 'Historical Fiction', 'Adventure', 'Mystery Thriller', 'Suspense']
20821614	['Thriller', 'Fiction', 'Mystery', 'Mystery Thriller', 'Contemporary', 'Audiobook', 'Adult']
7094569	['Horror', 'Zombies', 'Science Fiction', 'Fiction', 'Dystopia', 'Post Apocalyptic', 'Young Adult']
105	['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Classics', 'Space Opera', 'Audiobook']
9284655	['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Mythology', 'Magic', 'Fiction']
55401	['Fantasy', 'Epic Fantasy', 'Fiction', 'High Fantasy', 'Epic', 'Dark Fantasy', 'Science Fiction Fantasy']
2315892	['Fantasy', 'Fiction', 'Epic Fantasy', 'Dark Fantasy', 'Audiobook', 'High Fantasy', 'Adventure']
77394	['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Romance', 'Historical']
18635113	['Fiction', 'Mystery', 'Contemporary', 'Crime', 'Mystery Thriller', 'Thriller', 'Audiobook']
4836308	['Historical Fiction', 'Fiction', 'Fantasy', 'Witches', 'Mystery', 'Historical', 'Paranormal']
3476	['Fiction', 'Historical Fiction', 'Adult Fiction', 'Coming Of Age', 'Contemporary', 'Novels', 'Chick Lit']
154424	['Fiction', 'Thriller', 'Action', 'Espionage', 'Mystery', 'Suspense', 'Spy Thriller']
89165	['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Detective', 'Thriller', 'Audiobook']
17983690	['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Music', 'Adult', 'Erotica']
13623012	['Fiction', 'Historical Fiction', 'Mystery', 'Fantasy', 'Spain', 'Books About Books', 'Magical Realism']
8171378	['History', 'Nonfiction', 'Race', 'American History', 'African American', 'Social Justice', 'Historical']
78982	['Fiction', 'Thriller', 'Mystery', 'Crime', 'Mystery Thriller', 'Drama', 'Novels']
71865	['Young Adult', 'Fiction', 'Dystopia', 'War', 'Science Fiction', 'Australia', 'Adventure']
7237456	['Nonfiction', 'Science', 'Space', 'Humor', 'History', 'Audiobook', 'Astronomy']
20706317	['Audiobook', 'Science Fiction', 'Adult', 'Science Fiction Fantasy', 'Novels', 'Speculative Fiction', 'Adult Fiction']
10776793	['Historical Fiction', 'Fiction', 'Historical', 'World War II', 'Romance', 'War', 'British Literature']
27071490	['Historical Fiction', 'Fiction', 'Africa', 'Historical', 'Literary Fiction', 'Audiobook', 'Race']
3918010	['Comics', 'Graphic Novels', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Superheroes', 'Marvel']
18140047	['Young Adult', 'Contemporary', 'Fiction', 'Romance', 'Realistic Fiction', 'Coming Of Age', 'Mental Health']
6514074	['History', 'Nonfiction', 'Art', 'World War II', 'War', 'Historical', 'Audiobook']
408615	['Nonfiction', 'Memoir', 'Biography', 'History', 'Africa', 'Christian', 'Religion']
937249	['Fiction', 'Thriller', 'Espionage', 'Action', 'Mystery', 'Suspense', 'Spy Thriller']
11366	['History', 'Nonfiction', 'War', 'World War I', 'Military Fiction', 'Military History', 'Politics']
46202	['Fantasy', 'Young Adult', 'Magic', 'Romance', 'Fiction', 'High Fantasy', 'Adventure']
6686101	['Young Adult', 'Dystopia', 'Science Fiction', 'Fantasy', 'Fiction', 'Horror', 'Paranormal']
3722183	['Fiction', 'Historical Fiction', 'Historical', 'War', 'Audiobook', 'Literary Fiction', 'World War II']
3410425	['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Crime', 'Mystery Thriller', 'Audiobook']
57891	['Horror', 'Fiction', 'Dystopia', 'Science Fiction', 'Thriller', 'Young Adult', 'Japan']
16033842	['Thriller', 'Fiction', 'Mystery', 'Crime', 'France', 'Mystery Thriller', 'Contemporary']
5126859	['Fiction', 'Magical Realism', 'Fantasy', 'Romance', 'Chick Lit', 'Contemporary', 'Magic']
18667945	['Nonfiction', 'Business', 'Memoir', 'Feminism', 'Self Help', 'Biography', 'Audiobook']
6681454	['Mystery', 'Thriller', 'Fiction', 'Crime', 'Mystery Thriller', 'Suspense', 'Audiobook']
5344	['Classics', 'Fiction', 'Literature', '19th Century', 'Victorian', 'Novels', 'Historical Fiction']
188230	['Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Egypt', 'Romance', 'Historical Mystery']
19670	['Fiction', 'Thriller', 'Military Fiction', 'Espionage', 'Action', 'Suspense', 'Adventure']
667985	['Manga', 'Romance', 'Graphic Novels', 'Science Fiction', 'Comics', 'Fiction', 'Fantasy']
224500	['Young Adult', 'Fiction', 'Adventure', 'Mystery', 'Espionage', 'Thriller', 'Action']
2485785	['Fiction', 'Mystery', 'Chick Lit', 'Contemporary', 'Thriller', 'Adult Fiction', 'Suspense']
107301	['Fiction', 'Historical Fiction', 'Classics', 'Australia', 'Romance', 'War', 'Historical']
1319	['Nonfiction', 'Writing', 'Self Help', 'Art', 'Business', 'Personal Development', 'Psychology']
6070950	['Romance', 'Contemporary Romance', 'Contemporary', 'Fiction', 'Chick Lit', 'Adult', 'Audiobook']
17343	['Fiction', 'Fantasy', 'Classics', 'Mythology', 'Christian', 'Religion', 'Christian Fiction']
490867	['Picture Books', 'Childrens', 'Fiction', 'Family', 'Realistic Fiction', 'Humor', 'Storytime']
47558	['Humor', 'Fiction', 'Horror', 'Art', 'Picture Books', 'Poetry', 'Graphic Novels']
93794	['Fiction', 'Thriller', 'Mystery', 'Espionage', 'Mystery Thriller', 'Suspense', 'Spy Thriller']
11438	['Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'Contemporary', 'Literary Fiction']
15676	['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Science Fiction', 'Fantasy']
104379	['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Chick Lit', 'Teen']
218467	['Science Fiction', 'Fiction', 'Post Apocalyptic', 'Apocalyptic', 'Science Fiction Fantasy', 'Dystopia', 'Survival']
13147230	['Science Fiction', 'Fantasy', 'Fiction', 'Audiobook', 'Science Fiction Fantasy', 'Adventure', 'Speculative Fiction']
13223520	['Paranormal', 'Young Adult', 'Romance', 'Fantasy', 'Paranormal Romance', 'Supernatural', 'Ghosts']
10790290	['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Adventure', 'Audiobook', 'Adult']
114144	['Romance', 'Contemporary Romance', 'Fiction', 'Romantic Suspense', 'Contemporary', 'Mystery', 'Suspense']
153542	['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Juvenile', 'Kids', 'Transport']
32527	['Mystery', 'Thriller', 'Fiction', 'Crime', 'Suspense', 'Mystery Thriller', 'Audiobook']
99110	['Classics', 'Childrens', 'Fiction', 'Poetry', 'Fantasy', 'Picture Books', 'Short Stories']
116296	['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Audiobook', 'Adult']
17286747	['Historical Fiction', 'Fiction', 'Audiobook', 'Historical', 'Chick Lit', 'Adult Fiction', 'Adult']
31548	['Classics', 'Fiction', 'Literature', 'Novels', 'Romance', 'British Literature', 'Literary Fiction']
18879761	['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'Mental Health', 'Mystery']
7074000	['Romance', 'Contemporary Romance', 'Contemporary', 'Fiction', 'Chick Lit', 'Adult', 'Audiobook']
6604209	['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'Magic', 'High Fantasy', 'Science Fiction']
30259	['Urban Fantasy', 'Fantasy', 'Paranormal', 'Vampires', 'Witches', 'Magic', 'Fiction']
17383994	['Young Adult', 'Fiction', 'Fantasy', 'Dystopia', 'Science Fiction', 'Romance', 'Adventure']
3257136	['Nonfiction', 'Animals', 'Cats', 'Memoir', 'Biography', 'Adult', 'Biography Memoir']
227729	['Mystery', 'Thriller', 'Crime', 'Fiction', 'Mystery Thriller', 'Suspense', 'Detective']
6545536	['Mystery', 'Adventure', 'Middle Grade', 'Fiction', 'Young Adult', 'Childrens', 'Fantasy']
10908	['Fiction', 'Contemporary', 'Chick Lit', 'Romance', 'Drama', 'Audiobook', 'Adult']
16248113	['Fantasy', 'Middle Grade', 'Young Adult', 'Fiction', 'Romance', 'Magic', 'Fairy Tales']
17331349	['Nonfiction', 'Economics', 'Business', 'Psychology', 'Self Help', 'Science', 'Audiobook']
808853	['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Kids', 'Juvenile']
20821043	['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Thriller', 'Ireland', 'Audiobook']
92121	['Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'Classics', 'Epic Fantasy', 'High Fantasy']
18144053	['Historical Fiction', 'Fiction', 'Fantasy', 'Magical Realism', 'Historical', 'Romance', 'Adult']
3110	['Nonfiction', 'History', 'Humor', 'Travel', 'Essays', 'Audiobook', 'Memoir']
500503	['Manga', 'Fantasy', 'Graphic Novels', 'Comics', 'Romance', 'Young Adult', 'Fiction']
3220405	['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Young Adult', 'Audiobook', 'Space']
421129	['Vampires', 'Paranormal', 'Romance', 'Fantasy', 'Paranormal Romance', 'Urban Fantasy', 'Chick Lit']
11082037	['Mystery', 'Fiction', 'Crime', 'Thriller', 'Detective', 'Mystery Thriller', 'Audiobook']
16150830	['Dystopia', 'Young Adult', 'Fantasy', 'Science Fiction', 'Romance', 'Fiction', 'Paranormal']
21418013	['Science Fiction', 'Fiction', 'Mystery', 'Audiobook', 'Thriller', 'Crime', 'Science Fiction Fantasy']
35519	['Nonfiction', 'Mythology', 'Philosophy', 'History', 'Psychology', 'Spirituality', 'Classics']
13436373	['Graphic Novels', 'Middle Grade', 'Young Adult', 'Comics', 'LGBT', 'Fiction', 'Realistic Fiction']
4005	['Fiction', 'Historical Fiction', 'Philosophy', 'Novels', 'Spirituality', 'Religion', 'Inspirational']
3483	['Fiction', 'Mystery', 'Contemporary', 'Literary Fiction', 'Novels', 'Young Adult', 'Coming Of Age']
13522285	['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'Young Adult Contemporary', 'Coming Of Age']
17380041	['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Retellings', 'Audiobook', 'British Literature']
773276	['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Humor', 'Storytime', 'Kids']
119760	['Spirituality', 'Nonfiction', 'Self Help', 'Philosophy', 'Psychology', 'Personal Development', 'Inspirational']
6389704	['Mystery', 'Adventure', 'Middle Grade', 'Fiction', 'Young Adult', 'Childrens', 'Fantasy']
21412202	['Nonfiction', 'Memoir', 'Audiobook', 'Biography', 'Humor', 'Biography Memoir', 'Autobiography']
18498558	['Horror', 'Fiction', 'Thriller', 'Dystopia', 'Mystery', 'Science Fiction', 'Post Apocalyptic']
138269	['Nonfiction', 'Biography', 'Memoir', 'True Crime', 'Crime', 'Audiobook', 'Autobiography']
30248	['Urban Fantasy', 'Vampires', 'Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance', 'Fiction']
17802747	['Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Audiobook', 'Book Club', 'Mental Illness']
72223	['History', 'Nonfiction', 'American History', 'Historical', 'Audiobook', 'Environment', 'Nature']
395090	['Classics', 'Feminism', 'Fiction', 'Poetry', '20th Century', 'American', 'Mental Health']
16099159	['Romance', 'BDSM', 'Contemporary Romance', 'Erotic Romance', 'Contemporary', 'Erotica', 'Adult']
184655	['Fiction', 'Thriller', 'Action', 'Espionage', 'Mystery', 'Suspense', 'Mystery Thriller']
13223349	['Comics', 'Graphic Novels', 'Batman', 'Dc Comics', 'Comic Book', 'Graphic Novels Comics', 'Fiction']
12476820	['Young Adult', 'Dystopia', 'Science Fiction', 'Post Apocalyptic', 'Fiction', 'Fantasy', 'Romance']
240976	['Fiction', 'Czech Literature', 'Classics', 'Literature', 'Novels', 'Philosophy', 'Short Stories']
46438	['Fiction', 'Thriller', 'Historical Fiction', 'Mystery', 'Adventure', 'Historical', 'Suspense']
3047850	['Young Adult', 'Mystery', 'Fiction', 'Contemporary', 'Chick Lit', 'Romance', 'Thriller']
46191	['Self Help', 'Nonfiction', 'Relationships', 'Psychology', 'Love', 'Romance', 'Personal Development']
33457	['Humor', 'Fantasy', 'Fiction', 'Comedy', 'Horror', 'Urban Fantasy', 'Paranormal']
1225621	['Urban Fantasy', 'Fantasy', 'Paranormal', 'Vampires', 'Witches', 'Magic', 'Demons']
479415	['Fiction', 'Romance', 'Animals', 'Horses', 'Contemporary', 'Drama', 'Adult']
6534932	['Nonfiction', 'Humor', 'Memoir', 'Biography', 'Comedy', 'Autobiography', 'Audiobook']
3047851	['Young Adult', 'Mystery', 'Fiction', 'Contemporary', 'Chick Lit', 'Romance', 'Thriller']
537070	['Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Adventure', 'Childrens', 'Audiobook']
433567	['Fiction', 'Science Fiction', 'Classics', 'Mathematics', 'Fantasy', 'Philosophy', 'Literature']
16729	['Fiction', 'Southern', 'Historical Fiction', 'Contemporary', 'Drama', 'Novels', 'Literature']
7728889	['Fantasy', 'Young Adult', 'Historical Fiction', 'Paranormal', 'Mystery', 'Historical', 'Horror']
14142	['Psychology', 'Philosophy', 'Nonfiction', 'Self Help', 'Love', 'Relationships', 'Sociology']
46601	['Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Romance', 'Historical', 'Christian Romance']
64218	['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Audiobook', 'Magic']
9302	['Chick Lit', 'Fiction', 'Romance', 'Contemporary', 'Ireland', 'Humor', 'Womens Fiction']
3798703	['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'Coming Of Age', 'Young Adult Contemporary']
25102	['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book']
42933	['Historical Fiction', 'Fiction', 'Historical', 'China', 'Asia', 'Adventure', 'Classics']
34498	['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Young Adult', 'Audiobook']
9219901	['Nonfiction', 'Memoir', 'Biography', 'Autobiography', 'Mental Health', 'LGBT', 'Biography Memoir']
16429619	['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Fiction', 'High Fantasy', 'Magic']
8573020	['Fiction', 'Contemporary', 'Chick Lit', 'Adult Fiction', 'Adult', 'Audiobook', 'Family']
10762469	['Fiction', 'Fantasy', 'Science Fiction', 'Dystopia', 'Contemporary', 'Audiobook', 'Adult Fiction']
